video_id,channel_id,video_title,channel_title,category_name,live_upcoming_none,view_count,like_count,dislike_count,comment_count,published_at,tags,duration,definition,caption,thumbnail,url
EE1iX5HKELA,UCXIJgqnII2ZOINSWNOGFThA,nunes on chinas efforts to shift the narrative on coronavirus pandemic,Fox News,News & Politics,none,280291,3178,0,1879,2020-03-19T03:51:18Z,"politics,fox news @ night,Fox News Channel,Coronavirus,wuhan coronavirus,wuhan china,Coronavirus treatment,Coronavirus china,white house",PT7M35S,hd,True,https://i.ytimg.com/vi/EE1iX5HKELA/default.jpg,https://www.youtube.com/watch?v=EE1iX5HKELA
fVpbMvz2auY,UCXIJgqnII2ZOINSWNOGFThA,trump delivers message to americas children during coronavirus pandemic,Fox News,News & Politics,none,217942,3236,0,1323,2020-03-27T23:13:52Z,"school,children,coronavirus school closures,trump,president trump,the press,press briefing,coronavirus,coronavirus outbreak,coronavirus pandemic,coronavirus presser,coronavirus task force,coronavirus updates,coronavirus white house press conference live,covid-19,covid-19 pandemic,outbreak,pandemic,trump coronavirus,trump coronavirus task force,fnc,fox news,fox news channel,fox news media,fox news network,education coronavirus",PT2M45S,hd,True,https://i.ytimg.com/vi/fVpbMvz2auY/default.jpg,https://www.youtube.com/watch?v=fVpbMvz2auY
SZpNe53WFEc,UCXIJgqnII2ZOINSWNOGFThA,former medical director of the peace corps hails us response to coronavirus pandemic,Fox News,News & Politics,none,64169,955,0,404,2020-03-17T03:59:44Z,"special,fox news @ night,health,Fox News Channel,Fox News,Coronavirus,wuhan coronavirus,wuhan china,Coronavirus treatment,Coronavirus china,coronavirus bill,public health,public health crisis,covid 19,coronavirus cases,us health,global health,coronavirus pandemic,China,coronavirus quarantine,virus,diseases,Chinese government,viral disease",PT4M16S,hd,True,https://i.ytimg.com/vi/SZpNe53WFEc/default.jpg,https://www.youtube.com/watch?v=SZpNe53WFEc
9LBUutWsfBc,UCXIJgqnII2ZOINSWNOGFThA,traveling amid the coronavirus outbreak what you need to know,Fox News,News & Politics,none,16978,222,0,125,2020-03-09T17:58:00Z,"health,coronavirus,virus,coronavirus update,travel,travel info,travel during coronavirus,fox news,fox news channel,travelling,fox,news",PT2M14S,hd,False,https://i.ytimg.com/vi/9LBUutWsfBc/default.jpg,https://www.youtube.com/watch?v=9LBUutWsfBc
xtW8F1Y3mAw,UCXIJgqnII2ZOINSWNOGFThA,fda approves rapid coronavirus test,Fox News,News & Politics,none,114326,1952,0,563,2020-03-28T19:48:30Z,"rapid test,fda approval,fda coronavirus,America's news HQ,fox news america's news HQ,fox news coronavirus,coronavirus,coronavirus outbreak,coronavirus pandemic,coronavirus task force,coronavirus updates,covid-19,covid-19 pandemic,outbreak,pandemic,fnc,fox news,fox news channel,fox news media,fox news network,coronavirus test,point of care,coronavirus news today,coronavirus news update,us news today,fda regulations,fda coronavirus regulations",PT1M30S,hd,True,https://i.ytimg.com/vi/xtW8F1Y3mAw/default.jpg,https://www.youtube.com/watch?v=xtW8F1Y3mAw
WYlwQeE06og,UCXIJgqnII2ZOINSWNOGFThA,moderna claims  effective coronavirus vaccine,Fox News,News & Politics,none,28953,401,0,604,2020-11-16T16:28:42Z,"Fox News Channel,Fox News,News,azar,alex azar,azar fox news,alex azar fox news,moderna,moderna vaccine,moderna coronavirus,moderna coronavirus vaccine,moderna covid-19,moderna covid-19 vaccine,pfizer,pfizer vaccine,vaccine,vaccine development,coronavirus,coronavirus vaccine,coronavirus vaccine development,new york,new york coronavirus,coronavirus restrictions,lockdown,coronavirus lockdown",PT5M28S,hd,True,https://i.ytimg.com/vi/WYlwQeE06og/default.jpg,https://www.youtube.com/watch?v=WYlwQeE06og
Z5cG6m0fYXY,UCXIJgqnII2ZOINSWNOGFThA,white house coronavirus task force member peter navarro on federal governments response to covid,Fox News,News & Politics,none,75214,1200,0,471,2020-03-22T01:19:16Z,"politics,Fox News Channel,Fox News,Judge Jeanine,Coronavirus,wuhan coronavirus,wuhan china,Coronavirus treatment,covid 19,us health,global health,coronavirus pandemic,China,Chinese government,coronavirus quarantine,viral disease,diseases,white house,coronavirus relief bill,Coronavirus china,coronavirus bill,public health,public health crisis,coronavirus cases,virus,social distancing,Peter Navarro,White House Trade Adviser",PT6M5S,hd,True,https://i.ytimg.com/vi/Z5cG6m0fYXY/default.jpg,https://www.youtube.com/watch?v=Z5cG6m0fYXY
felnRnj_zZ8,UCXIJgqnII2ZOINSWNOGFThA,gutfeld on limiting coronavirus lawsuits,Fox News,News & Politics,none,218826,4288,0,899,2020-04-29T22:55:41Z,"The FIve,Greg Gutfeld,Gutfeld,Gutfeld monologue,gutfeld tonight,greg gutfeld monologue,The Five greg gutfeld,Fox News The Five,The Five Gutfeld Monologue,The Five monologue,litigation,coronavirus lawsuits,tort reform,mitch mcconnell tort reform,lawsuits,juan williams,dana perino,jesse watters,kennedy,fnc,fox news,fox news channel,fox news media,fox news network,coronavirus pandemic,coronavirus quarantine,public health,chinese government,coronavirus",PT7M18S,hd,True,https://i.ytimg.com/vi/felnRnj_zZ8/default.jpg,https://www.youtube.com/watch?v=felnRnj_zZ8
T3mVLmebO3M,UCXIJgqnII2ZOINSWNOGFThA,schumer holds a press conference amid coronavirus outbreak,Fox News,News & Politics,none,54028,243,0,1073,2020-03-11T16:17:21Z,,PT34M15S,hd,False,https://i.ytimg.com/vi/T3mVLmebO3M/default.jpg,https://www.youtube.com/watch?v=T3mVLmebO3M
ArFQdvF8vDE,UC16niRr50-MSBwiO3YDb3RA,coronavirus explained in  seconds  bbc news,BBC News,News & Politics,none,582417,2665,0,306,2020-03-19T12:27:10Z,"bbc,bbc news,news,China coronavirus,coronavirus,coronavirus news,coronavirus symptoms,coronavirus latest,coronavirus cases,coronavirus deaths,corona virus,corona virus news,corona virus latest,china news,chinese news,world TV,BBC World,world news,covid 19,covid-19,Coronavirus Explained,corona virus US,corona Virus trump,donald trump,president trump,corona",PT1M23S,hd,False,https://i.ytimg.com/vi/ArFQdvF8vDE/default.jpg,https://www.youtube.com/watch?v=ArFQdvF8vDE
mmSJQul260g,UC16niRr50-MSBwiO3YDb3RA,coronavirus what is a pandemic and why use the term now   bbc news,BBC News,News & Politics,none,420271,3142,0,852,2020-03-12T07:26:11Z,"bbc,bbc news,news,China coronavirus,coronavirus,coronavirus news,coronavirus symptoms,coronavirus latest,coronavirus cases,coronavirus deaths,corona virus,corona virus news,corona virus latest,china news,chinese news,world TV,BBC World,world news,covid 19,covid-19,Coronavirus Explained",PT7M45S,hd,False,https://i.ytimg.com/vi/mmSJQul260g/default.jpg,https://www.youtube.com/watch?v=mmSJQul260g
jW1n-rq5GBk,UC16niRr50-MSBwiO3YDb3RA,coronavirus what are the symptoms  bbc news,BBC News,News & Politics,none,579434,3526,0,528,2020-04-03T08:33:17Z,"bbc,bbc news,news,coronavirus,covid-19,symptoms,Laura Foster,health",PT1M39S,hd,False,https://i.ytimg.com/vi/jW1n-rq5GBk/default.jpg,https://www.youtube.com/watch?v=jW1n-rq5GBk
tSCWs85mye8,UC16niRr50-MSBwiO3YDb3RA,coronavirus the impact of covid on women  bbc news,BBC News,News & Politics,none,21875,244,0,109,2020-06-25T10:05:25Z,"bbc,bbc news,news",PT4M51S,hd,False,https://i.ytimg.com/vi/tSCWs85mye8/default.jpg,https://www.youtube.com/watch?v=tSCWs85mye8
zZ4BUc_64vs,UC16niRr50-MSBwiO3YDb3RA,coronavirus false claims by politicians debunked  bbc news,BBC News,News & Politics,none,141769,1572,0,640,2020-04-16T14:03:01Z,"bbc,bbc news,news,coronavirus,covid-19,pandemic,health,Reality Check,Chris Morris,World news",PT3M25S,hd,False,https://i.ytimg.com/vi/zZ4BUc_64vs/default.jpg,https://www.youtube.com/watch?v=zZ4BUc_64vs
ccbqTCazG3Y,UC16niRr50-MSBwiO3YDb3RA,coronavirus vaccine what are human challenge trials  bbc news,BBC News,News & Politics,none,84310,562,0,1002,2020-08-23T11:16:20Z,"bbc,bbc news,news",PT1M15S,hd,False,https://i.ytimg.com/vi/ccbqTCazG3Y/default.jpg,https://www.youtube.com/watch?v=ccbqTCazG3Y
6wDEuVl1TZo,UC16niRr50-MSBwiO3YDb3RA,coronavirus explained what is coronavirus  bbc news,BBC News,News & Politics,none,342166,2333,0,477,2020-03-06T11:20:52Z,"bbc,bbc news,news,China coronavirus,coronavirus,coronavirus news,coronavirus symptoms,coronavirus latest,coronavirus cases,coronavirus deaths,corona virus,corona virus news,corona virus latest,china news,chinese news,world TV,BBC World,world news,covid 19,covid-19,Coronavirus Explained",PT5M4S,hd,False,https://i.ytimg.com/vi/6wDEuVl1TZo/default.jpg,https://www.youtube.com/watch?v=6wDEuVl1TZo
j-9CgwB6mus,UC16niRr50-MSBwiO3YDb3RA,how to shop safely in a coronavirus pandemic  bbc news,BBC News,News & Politics,none,39021,363,0,109,2020-05-27T10:35:10Z,"bbc,bbc news,news,coronavirus,covid-19,shopping,retail,pandemic,health",PT59S,hd,False,https://i.ytimg.com/vi/j-9CgwB6mus/default.jpg,https://www.youtube.com/watch?v=j-9CgwB6mus
gtf9j06EOvo,UC16niRr50-MSBwiO3YDb3RA,coronavirus nations heading in wrong direction with covid says who  bbc news,BBC News,News & Politics,none,111948,814,0,756,2020-07-14T11:19:56Z,"bbc,bbc news,news",PT9M40S,hd,False,https://i.ytimg.com/vi/gtf9j06EOvo/default.jpg,https://www.youtube.com/watch?v=gtf9j06EOvo
6CajGH3Q5RU,UC16niRr50-MSBwiO3YDb3RA,coronavirus pregnancy during a pandemic is terrifying  bbc news,BBC News,News & Politics,none,34364,513,0,0,2020-04-07T10:15:44Z,"bbc,bbc news,news,coronavirus,covid-19,United states,pregnancy,birth,health,pandemic",PT3M55S,hd,False,https://i.ytimg.com/vi/6CajGH3Q5RU/default.jpg,https://www.youtube.com/watch?v=6CajGH3Q5RU
6P7zkVLbxWc,UC16niRr50-MSBwiO3YDb3RA,coronavirus what happens in an intensive care unit  bbc news,BBC News,News & Politics,none,908209,3498,0,0,2020-04-08T14:40:35Z,"bbc,bbc news,news,coronavirus,covid-19,health,pandemic",PT1M25S,hd,False,https://i.ytimg.com/vi/6P7zkVLbxWc/default.jpg,https://www.youtube.com/watch?v=6P7zkVLbxWc
2F3KHb_1bkw,UC16niRr50-MSBwiO3YDb3RA,coronavirus more myths to ignore  bbc news,BBC News,News & Politics,none,277568,2363,0,447,2020-03-23T16:53:11Z,"bbc,bbc news,news",PT2M17S,hd,False,https://i.ytimg.com/vi/2F3KHb_1bkw/default.jpg,https://www.youtube.com/watch?v=2F3KHb_1bkw
hHcY4Vw532Y,UC16niRr50-MSBwiO3YDb3RA,excess deaths how many are dying from coronavirus  bbc news,BBC News,News & Politics,none,187047,1153,0,551,2020-06-19T09:49:02Z,"bbc,bbc news,news",PT7M32S,hd,False,https://i.ytimg.com/vi/hHcY4Vw532Y/default.jpg,https://www.youtube.com/watch?v=hHcY4Vw532Y
A2kiXc5XEdU,UC16niRr50-MSBwiO3YDb3RA,how do i know if i have coronavirus  bbc news,BBC News,News & Politics,none,1139524,9427,0,1055,2020-03-21T10:10:19Z,"bbc,bbc news,news,China coronavirus,coronavirus,coronavirus news,coronavirus symptoms,coronavirus latest,coronavirus cases,coronavirus deaths,corona virus,corona virus news,corona virus latest,china news,chinese news,world TV,BBC World,world news,covid 19,covid-19,Coronavirus Explained,corona virus US,corona Virus trump,donald trump,president trump,corona",PT1M35S,hd,False,https://i.ytimg.com/vi/A2kiXc5XEdU/default.jpg,https://www.youtube.com/watch?v=A2kiXc5XEdU
v5fRX5V7mgE,UC16niRr50-MSBwiO3YDb3RA,coronavirus can children catch and pass on coronavirus  bbc news,BBC News,News & Politics,none,26206,260,0,0,2020-05-25T11:18:48Z,"bbc,bbc news,news,coronavirus,covid-19,pandemic,health,children,families",PT1M23S,hd,False,https://i.ytimg.com/vi/v5fRX5V7mgE/default.jpg,https://www.youtube.com/watch?v=v5fRX5V7mgE
kdUf0DhY6Ow,UC16niRr50-MSBwiO3YDb3RA,how has coronavirus changed how doctors deal with death  bbc news,BBC News,News & Politics,none,24555,330,0,187,2020-06-17T11:43:13Z,"bbc,bbc news,news,coronavirus,covid-19,death,care,health,pandemic,nurses,doctors,palliative care",PT5M9S,hd,False,https://i.ytimg.com/vi/kdUf0DhY6Ow/default.jpg,https://www.youtube.com/watch?v=kdUf0DhY6Ow
3AgxeIVrH24,UC16niRr50-MSBwiO3YDb3RA,coronavirus v influenza how do the two viruses compare  bbc news,BBC News,News & Politics,none,407146,3166,0,975,2020-03-04T07:43:00Z,"bbc,bbc news,news",PT4M32S,hd,False,https://i.ytimg.com/vi/3AgxeIVrH24/default.jpg,https://www.youtube.com/watch?v=3AgxeIVrH24
PmdBxIWQcKE,UC16niRr50-MSBwiO3YDb3RA,coronavirus major drugs trial offers hopes for treatment  bbc news,BBC News,News & Politics,none,79210,1069,0,376,2020-04-29T22:19:31Z,"bbc,bbc news,news,coronavirus,virus,treatment,drugs,trial,medicines,volunteers,vaccine,Addenbrooke’s,Cambridge,Fergus Walsh,Medical,Correspondent,Huw Edwards,hospitals,results,doctors,therapy,research,HiV,malaria,inflammation,immune,Oxford,patients,Covid-19,pandemic,experimental,trials,antiviral,Ebola,symptoms",PT5M10S,hd,False,https://i.ytimg.com/vi/PmdBxIWQcKE/default.jpg,https://www.youtube.com/watch?v=PmdBxIWQcKE
2JVhN0ahwrQ,UC16niRr50-MSBwiO3YDb3RA,coronavirus tracking new outbreaks in the sewers  bbc news,BBC News,News & Politics,none,162368,1389,0,680,2020-08-01T12:43:09Z,"bbc,bbc news,news",PT1M58S,hd,False,https://i.ytimg.com/vi/2JVhN0ahwrQ/default.jpg,https://www.youtube.com/watch?v=2JVhN0ahwrQ
zERY6MSjRkI,UC16niRr50-MSBwiO3YDb3RA,coronavirus protein treatment trial a breakthrough  bbc news,BBC News,News & Politics,none,91813,1505,0,458,2020-07-20T12:18:15Z,"bbc,bbc news,news",PT4M8S,hd,False,https://i.ytimg.com/vi/zERY6MSjRkI/default.jpg,https://www.youtube.com/watch?v=zERY6MSjRkI
WE9gvJ8ou7g,UC16niRr50-MSBwiO3YDb3RA,coronavirus immunity explained  bbc news,BBC News,News & Politics,none,98803,1558,0,494,2020-07-08T12:53:19Z,"bbc,bbc news,news,coronavirus,covid-19,health,pandemic,immunity,lockdown,reality check",PT3M30S,hd,False,https://i.ytimg.com/vi/WE9gvJ8ou7g/default.jpg,https://www.youtube.com/watch?v=WE9gvJ8ou7g
STgRHkB-vx4,UC16niRr50-MSBwiO3YDb3RA,coronavirus explained how do i protect myself  bbc news,BBC News,News & Politics,none,127759,1495,0,231,2020-03-06T11:18:16Z,"bbc,bbc news,news,China coronavirus,coronavirus,coronavirus news,coronavirus symptoms,coronavirus latest,coronavirus cases,coronavirus deaths,corona virus,corona virus news,corona virus latest,china news,chinese news,world TV,BBC World,world news,covid 19,covid-19,Coronavirus Explained",PT9M45S,hd,False,https://i.ytimg.com/vi/STgRHkB-vx4/default.jpg,https://www.youtube.com/watch?v=STgRHkB-vx4
r5yw9S3X7m4,UC16niRr50-MSBwiO3YDb3RA,scientists search for coronavirus vaccine  bbc news,BBC News,News & Politics,none,356054,3139,0,1115,2020-01-27T14:59:42Z,"bbc,bbc news,news,coronavirus,coronavirus vaccine",PT3M48S,hd,False,https://i.ytimg.com/vi/r5yw9S3X7m4/default.jpg,https://www.youtube.com/watch?v=r5yw9S3X7m4
Fihj2_qSDhU,UC16niRr50-MSBwiO3YDb3RA,coronavirus infections worldwide top  million  bbc news,BBC News,News & Politics,none,47085,391,0,231,2020-06-30T11:23:42Z,"bbc,bbc news,news",PT12M24S,hd,False,https://i.ytimg.com/vi/Fihj2_qSDhU/default.jpg,https://www.youtube.com/watch?v=Fihj2_qSDhU
_f4VKQ21sNw,UC16niRr50-MSBwiO3YDb3RA,coronavirus treatment breakthrough will save thousands of lives  bbc news,BBC News,News & Politics,none,237244,3386,0,1063,2020-06-16T21:17:57Z,"bbc,bbc news,news,coronavirus,virus,drug,treatment,medicine,breakthrough,steroid,Dexamethasone,Oxford,University,scientists,medical,researchers,deaths,Covid,Covid-19,oxygen,ventilator,ill,sick,risk,patients,Huw Edwards,Fergus Walsh,correspondent",PT5M6S,hd,False,https://i.ytimg.com/vi/_f4VKQ21sNw/default.jpg,https://www.youtube.com/watch?v=_f4VKQ21sNw
1UtPZxGRZ5k,UC16niRr50-MSBwiO3YDb3RA,coronavirus health claims debunked  bbc news,BBC News,News & Politics,none,113394,1541,0,1099,2020-04-23T14:17:24Z,"bbc,bbc news,news,coronavirus,covid-19,pandemic,health,reality check,5G,Chris Morris",PT2M41S,hd,False,https://i.ytimg.com/vi/1UtPZxGRZ5k/default.jpg,https://www.youtube.com/watch?v=1UtPZxGRZ5k
hCyqI9sIwVU,UC16niRr50-MSBwiO3YDb3RA,coronavirus why do i need to be tested  bbc news,BBC News,News & Politics,none,22329,318,0,231,2020-05-07T09:07:51Z,"bbc,bbc news,news,coronavirus,covid-19,pandemic,health,testing,test,Reality Check,Chris Morris",PT2M36S,hd,False,https://i.ytimg.com/vi/hCyqI9sIwVU/default.jpg,https://www.youtube.com/watch?v=hCyqI9sIwVU
alo1kLQXaf4,UC16niRr50-MSBwiO3YDb3RA,coronavirus more health myths to ignore  bbc news,BBC News,News & Politics,none,356978,2996,0,682,2020-04-02T15:11:04Z,"bbc,bbc news,news,coronavirus,covid-19,health,pandemic",PT2M1S,hd,False,https://i.ytimg.com/vi/alo1kLQXaf4/default.jpg,https://www.youtube.com/watch?v=alo1kLQXaf4
zoZlDUsdtAg,UC16niRr50-MSBwiO3YDb3RA,could challenge trials speed coronavirus vaccine development  bbc news,BBC News,News & Politics,none,74504,557,0,800,2020-08-21T22:01:34Z,"bbc,bbc news,news,fergus walsh,coronavirus,vaccine,pandemic",PT3M26S,hd,False,https://i.ytimg.com/vi/zoZlDUsdtAg/default.jpg,https://www.youtube.com/watch?v=zoZlDUsdtAg
HTAMZI0CVss,UC16niRr50-MSBwiO3YDb3RA,coronavirus should we be vaccinating children  bbc newsnight,BBC News,News & Politics,none,33787,513,0,463,2021-04-21T23:09:06Z,"bbc,bbc news,news,coronavirus,covid,vaccines,covid vaccines,children vaccines,israel covid,bbc newsnight,newsnight covid,deb cohen,bbc news coronavirus,pfizer,astra zeneca,moderna,flu vaccine,covid third wave,uk covid strategy,israel covid strategy,israel vaccination strategy,benjamin netanyahu",PT6M48S,hd,False,https://i.ytimg.com/vi/HTAMZI0CVss/default.jpg,https://www.youtube.com/watch?v=HTAMZI0CVss
bYQjssb7xdk,UC16niRr50-MSBwiO3YDb3RA,coronavirus what is social distancing  bbc news,BBC News,News & Politics,none,183809,1241,0,327,2020-03-24T09:44:17Z,"bbc,bbc news,news",PT1M23S,hd,False,https://i.ytimg.com/vi/bYQjssb7xdk/default.jpg,https://www.youtube.com/watch?v=bYQjssb7xdk
6MBVHWFpiEo,UC16niRr50-MSBwiO3YDb3RA,coronavirus why are people experiencing more vivid dreams  bbc news,BBC News,News & Politics,none,139046,1547,0,895,2020-04-08T08:33:41Z,"bbc,bbc news,news",PT3M22S,hd,False,https://i.ytimg.com/vi/6MBVHWFpiEo/default.jpg,https://www.youtube.com/watch?v=6MBVHWFpiEo
lHVNvFX8Bfg,UC16niRr50-MSBwiO3YDb3RA,coronavirus when can i get the covid vaccine  bbc news,BBC News,News & Politics,none,142941,1091,0,1686,2020-11-27T10:33:17Z,"bbc,bbc news,news",PT4M18S,hd,False,https://i.ytimg.com/vi/lHVNvFX8Bfg/default.jpg,https://www.youtube.com/watch?v=lHVNvFX8Bfg
UZ2YVvXL7Hk,UC16niRr50-MSBwiO3YDb3RA,coronavirus why are there outbreaks in meat processing plants  bbc news,BBC News,News & Politics,none,71301,603,0,435,2020-06-23T10:06:44Z,"bbc,bbc news,news",PT8M53S,hd,False,https://i.ytimg.com/vi/UZ2YVvXL7Hk/default.jpg,https://www.youtube.com/watch?v=UZ2YVvXL7Hk
mYsoH7Fiqbw,UC16niRr50-MSBwiO3YDb3RA,coronavirus tips to stop the spread of misinformation  bbc news,BBC News,News & Politics,none,56393,642,0,406,2020-04-01T14:08:37Z,"bbc,bbc news,news,coronavirus,covid-19,social media,online news,Zeinab Badawi",PT3M51S,hd,False,https://i.ytimg.com/vi/mYsoH7Fiqbw/default.jpg,https://www.youtube.com/watch?v=mYsoH7Fiqbw
OjgN_acftWU,UC16niRr50-MSBwiO3YDb3RA,coronavirus thanking healthcare workers worldwide  bbc news,BBC News,News & Politics,none,36617,433,0,180,2020-05-05T13:05:15Z,"bbc,bbc news,news,coronavirus,covid-19,health,healthcare workers,pandemic",PT2M26S,hd,False,https://i.ytimg.com/vi/OjgN_acftWU/default.jpg,https://www.youtube.com/watch?v=OjgN_acftWU
aQHn2h-B594,UC16niRr50-MSBwiO3YDb3RA,a cold flu or coronavirus  which one do i have  bbc news,BBC News,News & Politics,none,96800,925,0,495,2020-09-17T11:49:24Z,"bbc,bbc news,news",PT1M52S,hd,False,https://i.ytimg.com/vi/aQHn2h-B594/default.jpg,https://www.youtube.com/watch?v=aQHn2h-B594
YK_gq3PC7TE,UC16niRr50-MSBwiO3YDb3RA,coronavirus disease named covid  bbc news,BBC News,News & Politics,none,913483,6964,0,2483,2020-02-12T07:17:42Z,"bbc,bbc news,news",PT9M38S,hd,False,https://i.ytimg.com/vi/YK_gq3PC7TE/default.jpg,https://www.youtube.com/watch?v=YK_gq3PC7TE
y0q6bvGuIdI,UC16niRr50-MSBwiO3YDb3RA,coronavirus how many more people are dying  bbc news,BBC News,News & Politics,none,47558,587,0,183,2020-06-18T12:56:37Z,"bbc,bbc news,news",PT2M27S,hd,False,https://i.ytimg.com/vi/y0q6bvGuIdI/default.jpg,https://www.youtube.com/watch?v=y0q6bvGuIdI
b-3DYyQEO6Q,UC16niRr50-MSBwiO3YDb3RA,coronavirus vaccine how close are we and who will get it  bbc news,BBC News,News & Politics,none,180585,1230,0,1352,2020-07-29T11:40:31Z,"bbc,bbc news,news",PT2M20S,hd,False,https://i.ytimg.com/vi/b-3DYyQEO6Q/default.jpg,https://www.youtube.com/watch?v=b-3DYyQEO6Q
MnhnoM8X-YU,UC16niRr50-MSBwiO3YDb3RA,how close are we to a coronavirus vaccine  bbc news,BBC News,News & Politics,none,133932,1365,0,420,2020-04-23T11:23:48Z,"bbc,bbc news,news,coronavirus,covid-19,pandemic,health,vaccine,Laura Foster,immunisation",PT2M2S,hd,False,https://i.ytimg.com/vi/MnhnoM8X-YU/default.jpg,https://www.youtube.com/watch?v=MnhnoM8X-YU
JP7OtUAVAjE,UC16niRr50-MSBwiO3YDb3RA,coronavirus ended our marriage  bbc news,BBC News,News & Politics,none,94253,762,0,500,2020-12-05T17:00:18Z,"bbc,bbc news,news,divorce,marriage,relationships,covid,covid-19,vaccine,coronavirus,pandemic",PT6M57S,hd,False,https://i.ytimg.com/vi/JP7OtUAVAjE/default.jpg,https://www.youtube.com/watch?v=JP7OtUAVAjE
pXopk-mrLH8,UC16niRr50-MSBwiO3YDb3RA,how staying at home can stop coronavirus  bbc news,BBC News,News & Politics,none,99122,1219,0,283,2020-03-26T11:33:53Z,"bbc,bbc news,news",PT1M29S,hd,False,https://i.ytimg.com/vi/pXopk-mrLH8/default.jpg,https://www.youtube.com/watch?v=pXopk-mrLH8
W5Elo2iczhQ,UC16niRr50-MSBwiO3YDb3RA,coronavirus how to talk about conspiracy theories  bbc news,BBC News,News & Politics,none,26392,260,0,344,2020-07-15T10:13:31Z,"bbc,bbc news,news,coronavirus,covid-19,pandemic,health,conspiracy theories,internet,technology,Marianna Spring,disinformation",PT4M39S,hd,False,https://i.ytimg.com/vi/W5Elo2iczhQ/default.jpg,https://www.youtube.com/watch?v=W5Elo2iczhQ
hURUDrx33TU,UC16niRr50-MSBwiO3YDb3RA,coronavirus death toll passes   bbc news,BBC News,News & Politics,none,1315806,8173,0,2962,2020-03-20T12:45:55Z,"bbc,bbc news,news",PT10M38S,hd,False,https://i.ytimg.com/vi/hURUDrx33TU/default.jpg,https://www.youtube.com/watch?v=hURUDrx33TU
dnLLT9rCstw,UC16niRr50-MSBwiO3YDb3RA,coronavirus tears fears and anxiety amid job losses  bbc news,BBC News,News & Politics,none,54833,524,0,234,2020-04-02T20:09:02Z,"bbc,bbc news,news,coronavirus,corona virus,unemployment",PT2M18S,hd,False,https://i.ytimg.com/vi/dnLLT9rCstw/default.jpg,https://www.youtube.com/watch?v=dnLLT9rCstw
NbRnHkHnnkQ,UC16niRr50-MSBwiO3YDb3RA,coronavirus royals praise stoicism of nhs workers  bbc news,BBC News,News & Politics,none,109750,685,0,380,2020-04-17T10:19:00Z,"bbc,bbc news,news,coronavirus,covid-19,pandemic,health,Duke and Duchess of Cambridge,mental health,Tina Daheley,Prince William,Catherine",PT6M18S,hd,False,https://i.ytimg.com/vi/NbRnHkHnnkQ/default.jpg,https://www.youtube.com/watch?v=NbRnHkHnnkQ
f5htX7WQ9oQ,UC16niRr50-MSBwiO3YDb3RA,hay fever or coronavirus the symptoms compared  bbc news,BBC News,News & Politics,none,98807,1268,0,321,2020-04-20T09:57:13Z,"bbc,bbc news,news,coronavirus,covid-19,hayfever,pandemic,health,Laura Foster",PT1M38S,hd,False,https://i.ytimg.com/vi/f5htX7WQ9oQ/default.jpg,https://www.youtube.com/watch?v=f5htX7WQ9oQ
sV9Yc9mCns0,UC16niRr50-MSBwiO3YDb3RA,record fall in greenhouse gas emissions due to coronavirus lockdown  bbc news,BBC News,News & Politics,none,88522,1092,0,472,2020-05-19T22:29:23Z,"bbc,bbc news,news,coronavirus,virus,air,clean,environment,co2,carbon,dioxide,emissions,pollution,greenhouse,gases,global warming,temperature,transport,cuts,lockdown,cars,vehicles,reduction,pandemic,slowdown,temporary,scientists,atmosphere,China,UK,US,United States,Trump,President,malaria,drug,medicine,hydroxychloroquine,health,warning,regulators,officials,dangerous,heart,side effects,Huw Edwards,David Shukman,Science,Editor,Nick Bryant,North America,correspondent,New York",PT7M22S,hd,False,https://i.ytimg.com/vi/sV9Yc9mCns0/default.jpg,https://www.youtube.com/watch?v=sV9Yc9mCns0
2sxI7s8p99o,UC16niRr50-MSBwiO3YDb3RA,coronavirus why we touch our faces and how to stop it  bbc news,BBC News,News & Politics,none,98720,1251,0,271,2020-03-16T09:56:05Z,"bbc,bbc news,news,China coronavirus,coronavirus,coronavirus news,coronavirus symptoms,coronavirus latest,coronavirus cases,coronavirus deaths,corona virus,corona virus news,corona virus latest,china news,chinese news,world TV,BBC World,world news,covid 19,covid-19,Coronavirus Explained,corona virus US,corona Virus trump,donald trump,president trump,corona",PT2M32S,hd,False,https://i.ytimg.com/vi/2sxI7s8p99o/default.jpg,https://www.youtube.com/watch?v=2sxI7s8p99o
iVo5j9mZq7g,UCupvZG-5ko_eiXAupbDfxWw,coronavirus explained how it spreads and how to protect yourself,CNN,News & Politics,none,722466,4914,0,898,2020-03-20T14:47:27Z,"latest News,Happening Now,CNN",PT7M29S,hd,False,https://i.ytimg.com/vi/iVo5j9mZq7g/default.jpg,https://www.youtube.com/watch?v=iVo5j9mZq7g
SfWtBPbE9so,UCupvZG-5ko_eiXAupbDfxWw,what an antibody test could mean for the coronavirus pandemic,CNN,News & Politics,none,694580,3473,0,1555,2020-04-10T23:07:42Z,"latest News,Happening Now,CNN,coronavirus,pandemic,Covid-19,Dr. Sanjay Gupta,Dr. Anthony Fauci,White House,Jake Tapper,antibody test,antibodies",PT10M19S,hd,False,https://i.ytimg.com/vi/SfWtBPbE9so/default.jpg,https://www.youtube.com/watch?v=SfWtBPbE9so
